0.185	2	1	0.0237184	0.000734935	0	0.256222	0.0120775	0
0.185	3	0.95	5.2	0.503447	0	0	2.72133	0
0.19	1	3e-06	0.40656	0.933805	0	-5.45413	2.36176	0
0.19	2	1	0.0250168	0.000796998	0	0.263125	0.0127479	0
0.19	3	0.95	5.2	0.517053	0	0	2.72133	0
0.195	1	3e-06	0.379125	0.945163	0	-5.51694	2.1803	0
0.195	2	1	0.0263497	0.000862458	0	0.270025	0.0134364	0
0.195	3	0.95	5.2	0.53066	0	0	2.72133	0
0.2	1	3e-06	0.351391	0.955607	0	-5.57427	1.99678	0
0.2	2	1	0.027717	0.000931406	0	0.276924	0.0141429	0
0.2	3	0.95	5.2	0.544267	0	0	2.72133	0
0.205	1	3e-06	0.323383	0.96513	0	-5.62606	1.81135	0
0.205	2	1	0.0291189	0.00100393	0	0.283821	0.0148675	0
0.205	3	0.95	5.2	0.557873	0	0	2.72133	0
0.21	1	3e-06	0.29513	0.97372	0	-5.67226	1.62418	0
0.21	2	1	0.0305552	0.00108012	0	0.290716	0.0156101	0
0.21	3	0.95	5.2	0.57148	0	0	2.72133	0
0.215	1	3e-06	0.266661	0.981371	0	-5.71282	1.43544	0
0.215	2	1	0.0320261	0.00116008	0	0.297609	0.0163707	0
0.215	3	0.95	5.2	0.585087	0	0	2.72133	0
0.22	1	3e-06	0.238003	0.988074	0	-5.74769	1.24529	0
0.22	2	1	0.0335313	0.00124387	0	0.3045	0.0171493	0
0.22	3	0.95	5.2	0.598693	0	0	2.72133	0
0.225	1	3e-06	0.209185	0.993823	0	-5.77683	1.0539	0
0.225	2	1	0.035071	0.00133161	0	0.311389	0.017946	0
0.225	3	0.95	5.2	0.6123	0	0	2.72133	0
0.23	1	3e-06	0.180235	0.998613	0	-5.8002	0.861425	0
0.23	2	1	0.0366452	0.00142338	0	0.318275	0.0187607	0
0.23	3	0.95	5.2	0.625907	0	0	2.72133	0
0.235	1	3e-06	0.151183	1.00244	0	-5.81777	0.668041	0
0.235	2	1	0.0382538	0.00151926	0	0.32516	0.0195934	0
0.235	3	0.95	5.2	0.639513	0	0	2.72133	0
0.24	1	3e-06	0.122058	1.00529	0	-5.82951	0.473915	0
0.24	2	1	0.0398968	0.00161936	0	0.332042	0.0204441	0
0.24	3	0.95	5.2	0.65312	0	0	2.72133	0
0.245	1	3e-06	0.092889	1.00718	0	-5.8354	0.279216	0
0.245	2	1	0.0415742	0.00172375	0	0.338921	0.0213128	0
0.245	3	0.95	5.2	0.666727	0	0	2.72133	0
0.25	1	3e-06	0.063705	1.00808	0	-5.8354	0.0841138	0
0.25	2	1	0.043286	0.00183253	0	0.345799	0.0221995	0
0.25	3	0.95	5.2	0.680333	0	0	2.72133	0
0.255	1	3e-06	0.0345358	1.00802	0	-5.8295	-0.111222	0
0.255	2	1	0.0450321	0.00194578	0	0.352674	0.0231041	0
0.255	3	0.95	5.2	0.69394	0	0	2.72133	0
0.26	1	3e-06	0.00541084	1.00697	0	-5.81769	-0.306619	0
0.26	2	1	0.0468127	0.00206361	0	0.359546	0.0240268	0
0.26	3	0.95	5.2	0.707547	0	0	2.72133	0
0.265	1	3e-06	-0.0236403	1.00495	0	-5.79996	-0.501905	0
0.265	2	1	0.0486276	0.0021861	0	0.366416	0.0249674	0
0.265	3	0.95	5.2	0.721153	0	0	2.72133	0
0.27	1	3e-06	-0.0525878	1.00195	0	-5.77629	-0.696908	0
0.27	2	1	0.0504768	0.00231333	0	0.373284	0.0259259	0
0.27	3	0.95	5.2	0.73476	0	0	2.72133	0
0.275	1	3e-06	-0.0814022	0.997982	0	-5.74668	-0.891453	0
0.275	2	1	0.0523604	0.0024454	0	0.380149	0.0269024	0
0.275	3	0.95	5.2	0.748367	0	0	2.72133	0
0.28	1	3e-06	-0.110054	0.993039	0	-5.71115	-1.08537	0
0.28	2	1	0.0542783	0.00258239	0	0.387011	0.0278969	0
0.28	3	0.95	5.2	0.761973	0	0	2.72133	0
0.285	1	3e-06	-0.138513	0.987129	0	-5.66968	-1.27847	0
0.285	2	1	0.0562305	0.00272441	0	0.39387	0.0289093	0
0.285	3	0.95	5.2	0.77558	0	0	2.72133	0
0.29	1	3e-06	-0.16675	0.980255	0	-5.62229	-1.47059	0
0.29	2	1	0.058217	0.00287153	0	0.400727	0.0299396	0
0.29	3	0.95	5.2	0.789187	0	0	2.72133	0
0.295	1	3e-06	-0.194735	0.972424	0	-5.56901	-1.66155	0
0.295	2	1	0.0602377	0.00302385	0	0.407581	0.0309878	0
0.295	3	0.95	5.2	0.802793	0	0	2.72133	0
0.3	1	3e-06	-0.222439	0.96364	0	-5.50983	-1.85117	0
0.3	2	1	0.0622928	0.00318145	0	0.414432	0.032054	0
0.3	3	0.95	5.2	0.8164	0	0	2.72133	0
0.305	1	3e-06	-0.249832	0.953913	0	-5.44479	-2.03928	0
0.305	2	1	0.064382	0.00334443	0	0.42128	0.033138	0
0.305	3	0.95	5.2	0.830007	0	0	2.72133	0
0.31	1	3e-06	-0.276886	0.943248	0	-5.37392	-2.22569	0
0.31	2	1	0.0665055	0.00351287	0	0.428125	0.03424	0
0.31	3	0.95	5.2	0.843613	0	0	2.72133	0
0.315	1	3e-06	-0.303571	0.931657	0	-5.29725	-2.41023	0
0.315	2	1	0.0686633	0.00368687	0	0.434967	0.0353598	0
0.315	3	0.95	5.2	0.85722	0	0	2.72133	0
0.32	1	3e-06	-0.329858	0.919147	0	-5.21482	-2.59271	0
0.32	2	1	0.0708552	0.00386651	0	0.441806	0.0364975	0
0.32	3	0.95	5.2	0.870827	0	0	2.72133	0
0.325	1	3e-06	-0.355718	0.905731	0	-5.12667	-2.77296	0
0.325	2	1	0.0730813	0.00405189	0	0.448642	0.0376531	0
0.325	3	0.95	5.2	0.884433	0	0	2.72133	0
0.33	1	3e-06	-0.381124	0.891419	0	-5.03285	-2.95079	0
0.33	2	1	0.0753416	0.00424308	0	0.455475	0.0388265	0
0.33	3	0.95	5.2	0.89804	0	0	2.72133	0
0.335	1	3e-06	-0.406046	0.876224	0	-4.93341	-3.12603	0
0.335	2	1	0.077636	0.00444019	0	0.462304	0.0400178	0
0.335	3	0.95	5.2	0.911647	0	0	2.72133	0
0.34	1	3e-06	-0.430458	0.86016	0	-4.82842	-3.2985	0
0.34	2	1	0.0799646	0.0046433	0	0.46913	0.041227	0
0.34	3	0.95	5.2	0.925253	0	0	2.72133	0
0.345	1	3e-06	-0.45433	0.84324	0	-4.71794	-3.46801	0
0.345	2	1	0.0823273	0.0048525	0	0.475953	0.0424539	0
0.345	3	0.95	5.2	0.93886	0	0	2.72133	0
0.35	1	3e-06	-0.477637	0.825481	0	-4.60204	-3.63439	0
0.35	2	1	0.0847241	0.00506788	0	0.482773	0.0436987	0
0.35	3	0.95	5.2	0.952467	0	0	2.72133	0
0.355	1	3e-06	-0.50035	0.806898	0	-4.4808	-3.79746	0
0.355	2	1	0.087155	0.00528953	0	0.489589	0.0449613	0
0.355	3	0.95	5.2	0.966073	0	0	2.72133	0
0.36	1	3e-06	-0.522445	0.787508	0	-4.35431	-3.95704	0
0.36	2	1	0.08962	0.00551754	0	0.496402	0.0462417	0
0.36	3	0.95	5.2	0.97968	0	0	2.72133	0
0.365	1	3e-06	-0.543893	0.767329	0	-4.22265	-4.11295	0
0.365	2	1	0.092119	0.00575199	0	0.503211	0.0475398	0
0.365	3	0.95	5.2	0.993287	0	0	2.72133	0
0.37	1	3e-06	-0.564671	0.746381	0	-4.08591	-4.26502	0
0.37	2	1	0.0946521	0.00599298	0	0.510017	0.0488558	0
0.37	3	0.95	5.2	1.00689	0	0	2.72133	0
0.375	1	3e-06	-0.584753	0.724681	0	-3.94421	-4.41308	0
0.375	2	1	0.0972191	0.00624059	0	0.516819	0.0501895	0
0.375	3	0.95	5.2	1.0205	0	0	2.72133	0
0.38	1	3e-06	-0.604114	0.702252	0	-3.79764	-4.55694	0
0.38	2	1	0.0998202	0.00649491	0	0.523618	0.051541	0
0.38	3	0.95	5.2	1.03411	0	0	2.72133	0
0.385	1	3e-06	-0.62273	0.679114	0	-3.64634	-4.69645	0
0.385	2	1	0.102455	0.00675604	0	0.530413	0.0529102	0
0.385	3	0.95	5.2	1.04771	0	0	2.72133	0
0.39	1	3e-06	-0.640578	0.655289	0	-3.49041	-4.83143	0
0.39	2	1	0.105124	0.00702405	0	0.537204	0.0542972	0
0.39	3	0.95	5.2	1.06132	0	0	2.72133	0
0.395	1	3e-06	-0.657635	0.630801	0	-3.32998	-4.96172	0
0.395	2	1	0.107827	0.00729905	0	0.543991	0.0557019	0
0.395	3	0.95	5.2	1.07493	0	0	2.72133	0
0.4	1	3e-06	-0.673878	0.605674	0	-3.1652	-5.08715	0
0.4	2	1	0.110564	0.00758111	0	0.550774	0.0571243	0
0.4	3	0.95	5.2	1.08853	0	0	2.72133	0
0.405	1	3e-06	-0.689288	0.579932	0	-2.99621	-5.20757	0
0.405	2	1	0.113335	0.00787033	0	0.557554	0.0585644	0
0.405	3	0.95	5.2	1.10214	0	0	2.72133	0
0.41	1	3e-06	-0.703842	0.5536	0	-2.82315	-5.32281	0
0.41	2	1	0.11614	0.0081668	0	0.564329	0.0600222	0
0.41	3	0.95	5.2	1.11575	0	0	2.72133	0
0.415	1	3e-06	-0.717521	0.526706	0	-2.64618	-5.43274	0
0.415	2	1	0.118978	0.00847059	0	0.571101	0.0614977	0
0.415	3	0.95	5.2	1.12935	0	0	2.72133	0
0.42	1	3e-06	-0.730305	0.499275	0	-2.46546	-5.5372	0
0.42	2	1	0.121851	0.00878181	0	0.577869	0.0629909	0
0.42	3	0.95	5.2	1.14296	0	0	2.72133	0
0.425	1	3e-06	-0.742177	0.471336	0	-2.28117	-5.63605	0
0.425	2	1	0.124757	0.00910054	0	0.584632	0.0645017	0
0.425	3	0.95	5.2	1.15657	0	0	2.72133	0
0.43	1	3e-06	-0.753119	0.442917	0	-2.09347	-5.72914	0
0.43	2	1	0.127697	0.00942687	0	0.591391	0.0660301	0
0.43	3	0.95	5.2	1.17017	0	0	2.72133	0
0.435	1	3e-06	-0.763114	0.414046	0	-1.90255	-5.81636	0
0.435	2	1	0.130671	0.00976088	0	0.598147	0.0675762	0
0.435	3	0.95	5.2	1.18378	0	0	2.72133	0
0.44	1	3e-06	-0.772146	0.384755	0	-1.7086	-5.89757	0
0.44	2	1	0.133678	0.0101027	0	0.604898	0.0691399	0
0.44	3	0.95	5.2	1.19739	0	0	2.72133	0
0.445	1	3e-06	-0.780202	0.355072	0	-1.51181	-5.97265	0
0.445	2	1	0.13672	0.0104523	0	0.611644	0.0707212	0
0.445	3	0.95	5.2	1.21099	0	0	2.72133	0
0.45	1	3e-06	-0.787267	0.32503	0	-1.31238	-6.04149	0
0.45	2	1	0.139795	0.0108099	0	0.618387	0.0723202	0
0.45	3	0.95	5.2	1.2246	0	0	2.72133	0
0.455	1	3e-06	-0.793328	0.294659	0	-1.11052	-6.10397	0
0.455	2	1	0.142904	0.0111756	0	0.625125	0.0739366	0
0.455	3	0.95	5.2	1.23821	0	0	2.72133	0
0.46	1	3e-06	-0.798375	0.263992	0	-0.906443	-6.16001	0
0.46	2	1	0.146046	0.0115493	0	0.631858	0.0755707	0
0.46	3	0.95	5.2	1.25181	0	0	2.72133	0
0.465	1	3e-06	-0.802396	0.233061	0	-0.700357	-6.20951	0
0.465	2	1	0.149222	0.0119313	0	0.638587	0.0772223	0
0.465	3	0.95	5.2	1.26542	0	0	2.72133	0
0.47	1	3e-06	-0.805381	0.201898	0	-0.492486	-6.25238	0
0.47	2	1	0.152432	0.0123216	0	0.645312	0.0788915	0
0.47	3	0.95	5.2	1.27903	0	0	2.72133	0
0.475	1	3e-06	-0.807324	0.170538	0	-0.283058	-6.28854	0
0.475	2	1	0.155675	0.0127203	0	0.652032	0.0805782	0
0.475	3	0.95	5.2	1.29263	0	0	2.72133	0
0.48	1	3e-06	-0.808215	0.139014	0	-0.0723001	-6.31794	0
0.48	2	1	0.158952	0.0131274	0	0.658747	0.0822824	0
0.48	3	0.95	5.2	1.30624	0	0	2.72133	0
0.485	1	3e-06	-0.80805	0.10736	0	0.139553	-6.34051	0
0.485	2	1	0.162263	0.0135431	0	0.665458	0.0840041	0
0.485	3	0.95	5.2	1.31985	0	0	2.72133	0
0.49	1	3e-06	-0.806823	0.0756095	0	0.352264	-6.35619	0
0.49	2	1	0.165607	0.0139675	0	0.672164	0.0857432	0
0.49	3	0.95	5.2	1.33345	0	0	2.72133	0
0.495	1	3e-06	-0.804531	0.0437982	0	0.565594	-6.36496	0
0.495	2	1	0.168984	0.0144006	0	0.678865	0.0874999	0
0.495	3	0.95	5.2	1.34706	0	0	2.72133	0
0.5	1	3e-06	-0.801171	0.0119603	0	0.7793	-6.36677	0
0.5	2	1	0.172395	0.0148425	0	0.685562	0.089274	0
0.5	3	0.95	5.2	1.36067	0	0	2.72133	0
0.505	1	3e-06	-0.796741	-0.0198692	0	0.993139	-6.3616	0
0.505	2	1	0.17584	0.0152934	0	0.692253	0.0910656	0
0.505	3	0.95	5.2	1.37427	0	0	2.72133	0
0.51	1	3e-06	-0.791243	-0.0516556	0	1.20686	-6.34945	0
0.51	2	1	0.179318	0.0157532	0	0.69894	0.0928746	0
0.51	3	0.95	5.2	1.38788	0	0	2.72133	0
0.515	1	3e-06	-0.784677	-0.0833639	0	1.42023	-6.33031	0
0.515	2	1	0.182829	0.0162221	0	0.705622	0.094701	0
0.515	3	0.95	5.2	1.40149	0	0	2.72133	0
0.52	1	3e-06	-0.777045	-0.114959	0	1.63298	-6.30419	0
0.52	2	1	0.186374	0.0167003	0	0.712298	0.0965448	0
0.52	3	0.95	5.2	1.41509	0	0	2.72133	0
0.525	1	3e-06	-0.768351	-0.146406	0	1.84488	-6.27111	0
0.525	2	1	0.189952	0.0171876	0	0.71897	0.098406	0
0.525	3	0.95	5.2	1.4287	0	0	2.72133	0
0.53	1	3e-06	-0.7586	-0.177671	0	2.05567	-6.23108	0
0.53	2	1	0.193564	0.0176844	0	0.725637	0.100285	0
0.53	3	0.95	5.2	1.44231	0	0	2.72133	0
0.535	1	3e-06	-0.747798	-0.208718	0	2.26511	-6.18417	0
0.535	2	1	0.197209	0.0181905	0	0.732298	0.102181	0
0.535	3	0.95	5.2	1.45591	0	0	2.72133	0
0.54	1	3e-06	-0.735952	-0.239514	0	2.47296	-6.1304	0
0.54	2	1	0.200887	0.0187062	0	0.738955	0.104094	0
0.54	3	0.95	5.2	1.46952	0	0	2.72133	0
0.545	1	3e-06	-0.723072	-0.270023	0	2.67897	-6.06984	0
0.545	2	1	0.204598	0.0192315	0	0.745606	0.106024	0
0.545	3	0.95	5.2	1.48313	0	0	2.72133	0
0.55	1	3e-06	-0.709166	-0.300213	0	2.8829	-6.00256	0
0.55	2	1	0.208343	0.0197665	0	0.752251	0.107972	0
0.55	3	0.95	5.2	1.49673	0	0	2.72133	0
0.555	1	3e-06	-0.694247	-0.330051	0	3.08451	-5.92863	0
0.555	2	1	0.212121	0.0203112	0	0.758892	0.109938	0
0.555	3	0.95	5.2	1.51034	0	0	2.72133	0
0.56	1	3e-06	-0.678325	-0.359502	0	3.28357	-5.84814	0
0.56	2	1	0.215932	0.0208659	0	0.765527	0.11192	0
0.56	3	0.95	5.2	1.52395	0	0	2.72133	0
0.565	1	3e-06	-0.661415	-0.388534	0	3.47984	-5.7612	0
0.565	2	1	0.219776	0.0214305	0	0.772157	0.11392	0
0.565	3	0.95	5.2	1.53755	0	0	2.72133	0
0.57	1	3e-06	-0.64353	-0.417116	0	3.67311	-5.6679	0
0.57	2	1	0.223653	0.0220051	0	0.778781	0.115937	0
0.57	3	0.95	5.2	1.55116	0	0	2.72133	0
0.575	1	3e-06	-0.624687	-0.445215	0	3.86315	-5.56836	0
0.575	2	1	0.227564	0.0225899	0	0.7854	0.117971	0
0.575	3	0.95	5.2	1.56477	0	0	2.72133	0
0.58	1	3e-06	-0.604902	-0.472802	0	4.04974	-5.4627	0
0.58	2	1	0.231507	0.0231849	0	0.792013	0.120023	0
0.58	3	0.95	5.2	1.57837	0	0	2.72133	0
0.585	1	3e-06	-0.584192	-0.499845	0	4.23267	-5.35106	0
0.585	2	1	0.235484	0.0237901	0	0.79862	0.122091	0
0.585	3	0.95	5.2	1.59198	0	0	2.72133	0
0.59	1	3e-06	-0.562578	-0.526315	0	4.41174	-5.23358	0
0.59	2	1	0.239493	0.0244058	0	0.805222	0.124177	0
0.59	3	0.95	5.2	1.60559	0	0	2.72133	0
0.595	1	3e-06	-0.540078	-0.552184	0	4.58676	-5.1104	0
0.595	2	1	0.243536	0.0250319	0	0.811818	0.12628	0
0.595	3	0.95	5.2	1.61919	0	0	2.72133	0
0.6	1	3e-06	-0.516713	-0.577422	0	4.75752	-4.98168	0
0.6	2	1	0.247611	0.0256686	0	0.818409	0.1284	0
0.6	3	0.95	5.2	1.6328	0	0	2.72133	0
0.605	1	3e-06	-0.492505	-0.602004	0	4.92385	-4.84758	0
0.605	2	1	0.25172	0.026316	0	0.824993	0.130537	0
0.605	3	0.95	5.2	1.64641	0	0	2.72133	0
0.61	1	3e-06	-0.467476	-0.625902	0	5.08557	-4.70827	0
0.61	2	1	0.255861	0.026974	0	0.831572	0.132692	0
0.61	3	0.95	5.2	1.66001	0	0	2.72133	0
0.615	1	3e-06	-0.441651	-0.64909	0	5.2425	-4.56393	0
0.615	2	1	0.260036	0.0276429	0	0.838145	0.134863	0
0.615	3	0.95	5.2	1.67362	0	0	2.72133	0
0.62	1	3e-06	-0.415053	-0.671544	0	5.39449	-4.41474	0
0.62	2	1	0.264243	0.0283227	0	0.844712	0.137052	0
0.62	3	0.95	5.2	1.68723	0	0	2.72133	0
0.625	1	3e-06	-0.387708	-0.693241	0	5.54139	-4.26088	0
0.625	2	1	0.268483	0.0290135	0	0.851273	0.139257	0
0.625	3	0.95	5.2	1.70083	0	0	2.72133	0
0.63	1	3e-06	-0.359641	-0.714157	0	5.68305	-4.10254	0
0.63	2	1	0.272755	0.0297153	0	0.857828	0.14148	0
0.63	3	0.95	5.2	1.71444	0	0	2.72133	0
0.635	1	3e-06	-0.330879	-0.73427	0	5.81933	-3.93991	0
0.635	2	1	0.277061	0.0304283	0	0.864377	0.14372	0
0.635	3	0.95	5.2	1.72805	0	0	2.72133	0
0.64	1	3e-06	-0.301448	-0.75356	0	5.9501	-3.77321	0
0.64	2	1	0.281399	0.0311525	0	0.87092	0.145977	0
0.64	3	0.95	5.2	1.74165	0	0	2.72133	0
0.645	1	3e-06	-0.271378	-0.772006	0	6.07524	-3.60262	0
0.645	2	1	0.28577	0.0318881	0	0.877456	0.14825	0
0.645	3	0.95	5.2	1.75526	0	0	2.72133	0
0.65	1	3e-06	-0.240697	-0.789589	0	6.19464	-3.42836	0
0.65	2	1	0.290174	0.0326351	0	0.883987	0.150541	0
0.65	3	0.95	5.2	1.76887	0	0	2.72133	0
0.655	1	3e-06	-0.209432	-0.806293	0	6.30821	-3.25062	0
0.655	2	1	0.29461	0.0333935	0	0.890511	0.152849	0
0.655	3	0.95	5.2	1.78247	0	0	2.72133	0
0.66	1	3e-06	-0.177615	-0.822099	0	6.41583	-3.06964	0
0.66	2	1	0.299079	0.0341636	0	0.897029	0.155173	0
0.66	3	0.95	5.2	1.79608	0	0	2.72133	0
0.665	1	3e-06	-0.145274	-0.836993	0	6.51743	-2.88561	0
0.665	2	1	0.30358	0.0349453	0	0.90354	0.157515	0
0.665	3	0.95	5.2	1.80969	0	0	2.72133	0
0.67	1	3e-06	-0.11244	-0.850959	0	6.61294	-2.69874	0
0.67	2	1	0.308114	0.0357388	0	0.910045	0.159873	0
0.67	3	0.95	5.2	1.82329	0	0	2.72133	0
0.675	1	3e-06	-0.0791438	-0.863983	0	6.70227	-2.50926	0
0.675	2	1	0.31268	0.0365441	0	0.916544	0.162248	0
0.675	3	0.95	5.2	1.8369	0	0	2.72133	0
0.68	1	3e-06	-0.0454164	-0.876055	0	6.78537	-2.31738	0
0.68	2	1	0.317279	0.0373613	0	0.923036	0.16464	0
0.68	3	0.95	5.2	1.85051	0	0	2.72133	0
0.685	1	3e-06	-0.0112891	-0.88716	0	6.86219	-2.12331	0
0.685	2	1	0.321911	0.0381905	0	0.929522	0.167049	0
